SRP356530/LEAVES_D-LEAVES_C	SRP098756/CROWN_D-CROWN_C	SRP098756/LEAVES_D-LEAVES_C	SRP098756/ROOTS_D-ROOTS_C	SRP072216/LEAVES_D-LEAVES_C	SRP072216/LEAVES_D-LEAVES_TABA
TraesCS7D02G001100	1.1396289993521					-0.618885136198478
TraesCS7D02G001500	-0.371916923642547				0.337147411243713	
TraesCS7D02G003000	-0.623433774391369				-0.400380142108464	
TraesCS7D02G003400	0.970259928312559					
TraesCS7D02G003800					-0.697807833303401	-1.14837024391522
TraesCS7D02G004100	-1.43812867547517					0.994242628722457
TraesCS7D02G004500					0.409136417810319	-0.3986587613204
TraesCS7D02G005200	-0.603126143894876					
TraesCS7D02G005700	-0.60817940834169					
TraesCS7D02G006200	0.982397945137205					
TraesCS7D02G008200	-0.507077389488577					
TraesCS7D02G008300	0.975776153933747					
TraesCS7D02G008700	4.24101410464856					
TraesCS7D02G008800	1.81118317916151					
TraesCS7D02G009400	4.40655982194539					
TraesCS7D02G009600	-0.613249987578563				-0.239399278172262	
TraesCS7D02G010000	0.521971035029247				-0.549748143776343	-0.625724980957959
TraesCS7D02G010300						0.265167964177882
TraesCS7D02G011400						-1.00118890626247
TraesCS7D02G011600					-0.372262562496027	
TraesCS7D02G012000	-0.523507831348471					
TraesCS7D02G012400	-0.480738757573036	2.01790926543584				
TraesCS7D02G012600	0.539831953343915				-0.675059556907293	
TraesCS7D02G012800	-1.84037864299253					
TraesCS7D02G013200	-2.45459018634127					
TraesCS7D02G014700		-2.25209574514667				
TraesCS7D02G014800	-0.334201933940715					0.235751113497917
TraesCS7D02G015100	-0.625807357988241					
TraesCS7D02G015700	1.89169960971083					
TraesCS7D02G016300	1.05582497054906			2.02030463643808		
TraesCS7D02G016500	0.355107277407802					
TraesCS7D02G016600	-0.587823945343337					
TraesCS7D02G016700	0.641383963423016					
TraesCS7D02G016800	1.86663262615223				0.422797676530196	-0.32475980142208
TraesCS7D02G020800					0.456079833969358	
TraesCS7D02G021800	-1.28516349582892					
TraesCS7D02G022200	-1.42882235137711					
TraesCS7D02G022600						-1.09887820123246
TraesCS7D02G023000	-3.12587890507351					
TraesCS7D02G023300	2.25517880481454					
TraesCS7D02G023600	-0.466043686274233					
TraesCS7D02G024900	-0.539496279143575					
TraesCS7D02G025000						-0.480574021188986
TraesCS7D02G026000						-1.95473857041955
TraesCS7D02G026100	1.27868218115375					
TraesCS7D02G026300		7.7675264540081	7.29245724224981	8.38914688652124		4.23983405101804
TraesCS7D02G026500	1.33303376525026				0.310647797225249	
TraesCS7D02G026700	-0.669644829202423					0.234441046064548
TraesCS7D02G027600	4.80782530012827					
TraesCS7D02G027900	-0.662276798841974					
TraesCS7D02G029000	-3.82874599761065					
TraesCS7D02G029100	0.903266721090485					0.317180289794785
TraesCS7D02G029700	-0.476359583816753					
TraesCS7D02G029800	0.422481363237697				-0.324790675709178	
TraesCS7D02G030000					-0.365029892095155	
TraesCS7D02G030100	-0.290753637218607					
TraesCS7D02G030200	-0.64466264802957					
TraesCS7D02G030700	0.852369833524282				-1.45363477910496	
TraesCS7D02G030800					1.56935127680846	
TraesCS7D02G032700	0.575649183606019					
TraesCS7D02G032800					0.286908688953293	-0.535642846748735
TraesCS7D02G035000	0.550417750093057					
TraesCS7D02G035300	0.711230574087608					
TraesCS7D02G035600	3.1345763581348					
TraesCS7D02G035700	2.24418959915057					
TraesCS7D02G035900	2.3758299687955					-0.947136277438563
TraesCS7D02G036000	-0.843625750886428				0.700146758836791	
TraesCS7D02G036600	-2.47762233220718				-3.511986635602	-2.57464265410199
TraesCS7D02G036700	1.85750645373796				-1.12573656219507	-1.08539612611996
TraesCS7D02G036800					-1.19892289291141	
TraesCS7D02G037200					-0.440087176537261	
TraesCS7D02G037500	-0.940782259885489					
TraesCS7D02G037700	2.02630257240109				-1.95581533770475	-0.404556439005031
TraesCS7D02G038200	1.11969519034832					
TraesCS7D02G038700	0.761341376463412					
TraesCS7D02G039500	0.452509742264295				-0.196754147310935	
TraesCS7D02G039600					0.428594831777914	
TraesCS7D02G040200	1.54030622437253					
TraesCS7D02G040400	-0.509391560951914					
TraesCS7D02G040700	1.2670224002613					
TraesCS7D02G041100					-0.248861462070153	
TraesCS7D02G041200						0.601194211017261
TraesCS7D02G041300	-2.25292732569324					
TraesCS7D02G041800	0.47563596086348					0.171142235335956
TraesCS7D02G043000					0.449114646363122	
TraesCS7D02G043700	-0.370330739178028				-0.709740342033097	
TraesCS7D02G044100	0.328223429445301					
TraesCS7D02G044400	-0.677543148188749					0.628152183226066
TraesCS7D02G044600	0.853620144898784					
TraesCS7D02G046000	1.01329558929003					
TraesCS7D02G048400					-0.378516523930177	
TraesCS7D02G048900	-2.15387513712907					
TraesCS7D02G049000	-1.47889479385251					
TraesCS7D02G049300	0.914641019638525					
TraesCS7D02G049800	-0.571081559204118					-0.573158788179928
TraesCS7D02G050000				0.928126279381678	0.636443413823216	
TraesCS7D02G050400	2.34672980014319				1.52002295583827	
TraesCS7D02G050500					-1.10068205069286	-1.72264775643882
TraesCS7D02G051100	0.966065254350698				-0.831406057752079	
TraesCS7D02G051200	-0.709344552050574				-0.433010103072367	
TraesCS7D02G051500	-0.616237053997983					
TraesCS7D02G051700	0.803571467949017					-0.363274015446201
TraesCS7D02G051800	0.719914890343112					
TraesCS7D02G052800					0.46809291461238	
TraesCS7D02G052900	-0.720057836448064				0.521609666357366	
TraesCS7D02G053100	1.31078840801335					
TraesCS7D02G054500	-0.532102971523516					
TraesCS7D02G054600	-0.457837559259269					
TraesCS7D02G055500	-0.501932154332113					
TraesCS7D02G055600	-2.52779641488409					
TraesCS7D02G057000	1.51991869287238			-2.56415030979775		
TraesCS7D02G057100						-0.500151557187881
TraesCS7D02G057600						-0.374444859166093
TraesCS7D02G058800					0.22371710410969	
TraesCS7D02G059200	-1.74056924515945					
TraesCS7D02G059300	-0.584993173011592					
TraesCS7D02G060000	0.735258707726106				-0.516803662601312	-0.7510074046096
TraesCS7D02G060200	-1.17632267076967					
TraesCS7D02G060400	0.651958399347823					
TraesCS7D02G060700					0.463210364583064	
TraesCS7D02G061400					0.477370027796461	1.42249046541423
TraesCS7D02G061500					0.747351383496969	0.692950479501045
TraesCS7D02G061800	-1.86046686758808					
TraesCS7D02G061900					0.35444247915319	0.416684999610293
TraesCS7D02G062800	1.75272775979543					
TraesCS7D02G062900	1.71678787514547					-0.436092632273992
TraesCS7D02G063900	-1.07344749133909					0.474207846489106
TraesCS7D02G064400	0.530001818088714				-0.209272575322395	
TraesCS7D02G066500	1.4683946282111					-0.449901464237161
TraesCS7D02G066600					-0.297891430593131	
TraesCS7D02G067400	-6.34036941625415					
TraesCS7D02G068100	-2.81261519061124					
TraesCS7D02G068500	-3.78318935863291					
TraesCS7D02G068700				3.62151024120165		
TraesCS7D02G068800						0.45856755028064
TraesCS7D02G069900				1.8755637628346		
TraesCS7D02G071100					-0.25624462761665	
TraesCS7D02G071200				6.72744484922972		
TraesCS7D02G072100					0.162917455550963	-0.200284900117018
TraesCS7D02G073000						-0.393978878596748
TraesCS7D02G073100	1.20164189914061					
TraesCS7D02G073400					-0.845368879828042	
TraesCS7D02G077100	1.8247102054104					
TraesCS7D02G078000					-0.245003575281029	0.194421955150972
TraesCS7D02G079400				-1.55982769979715		0.353421954212324
TraesCS7D02G079900	-1.12488137464078					
TraesCS7D02G080200	1.32925616532206				-2.01292233774724	-0.839295798163062
TraesCS7D02G080300					-2.92891565038061	-1.54635705366846
TraesCS7D02G080400					-3.63095066737307	-2.53427212792097
TraesCS7D02G080500					-1.50223063627044	
TraesCS7D02G080600					-2.01972258157951	-1.11608204227896
TraesCS7D02G082500	-0.791632541015338					
TraesCS7D02G082600	-0.559665802709152					
TraesCS7D02G083900						0.259152796616447
TraesCS7D02G085800					-0.805896569548518	
TraesCS7D02G085900					-0.284518555138471	-0.539207562315469
TraesCS7D02G086000	0.664948208904496					
TraesCS7D02G086400	0.867866018930292					
TraesCS7D02G087400					-0.897033457451909	
TraesCS7D02G089100	-5.06358087391991					
TraesCS7D02G089200	-4.90604032651975					
TraesCS7D02G089300	-1.72014787614429				-6.03986210146462	-4.54319023512268
TraesCS7D02G089500					0.60779061149743	
TraesCS7D02G089800	-1.52480727840711				0.841326431274048	
TraesCS7D02G090800	-0.946214610502588					0.714693868395827
TraesCS7D02G091500	0.520679679440211				-0.313664870438523	-0.858398038647566
TraesCS7D02G092700	0.875887733205042				0.256723115326949	-0.297389447255998
TraesCS7D02G092800	0.69373218612139					
TraesCS7D02G092900	0.606927252583871				-0.509564566883002	-0.399459752875882
TraesCS7D02G093200	-2.71905342793613				-2.48413606578762	-2.0012802294892
TraesCS7D02G094900	3.99165053478832					
TraesCS7D02G096300	-0.512342905790389					
TraesCS7D02G096600	-0.642637450909608				-1.25639538329954	
TraesCS7D02G096700	2.42901058689969					
TraesCS7D02G096800	-0.863876937196254					
TraesCS7D02G097400	-2.3628142804488					
TraesCS7D02G098600	0.621499839342017				-1.33550103350972	-0.475735963245569
TraesCS7D02G098700					-0.483987870151036	
TraesCS7D02G099200					-1.64980674031354	-1.06650236568655
TraesCS7D02G099300	1.8536445816254					-0.596971947860534
TraesCS7D02G100300	1.84875019471768					
TraesCS7D02G101300	0.615285898900526	-1.20932512111608				0.446767630737915
TraesCS7D02G101500					-0.348510893982083	0.371289667924433
TraesCS7D02G101600					-0.37806232942789	
TraesCS7D02G101800	0.570832421949569					
TraesCS7D02G103500	1.46895790423072					-0.53649504067567
TraesCS7D02G103700					-0.474979292555489	
TraesCS7D02G103800						0.262281639648722
TraesCS7D02G104400	1.09487849310439					
TraesCS7D02G105100	-1.63894037857942					
TraesCS7D02G105500					-0.352128867916361	
TraesCS7D02G105600	-1.30456179873236					
TraesCS7D02G105700	-0.739656224578792	1.54157059121187				
TraesCS7D02G105900	-0.658701617090231				0.736613633385297	0.238361175705898
TraesCS7D02G106000	-1.34048842271638				0.580137072416394	0.690597089991456
TraesCS7D02G106100					-0.602708397090694	
TraesCS7D02G106200	-0.572265166909278					
TraesCS7D02G106300	-1.08387438549086					
TraesCS7D02G106400		-0.713945474858614	-0.85155943658351			
TraesCS7D02G106500	-0.489598553835455				0.398336707913968	
TraesCS7D02G107500	-0.589244521391121				0.196858771178075	0.241821321538904
TraesCS7D02G107600	-0.783071027270519					
TraesCS7D02G107900	-1.18359625150682					
TraesCS7D02G108200	0.820741882089112					
TraesCS7D02G108900	-1.92312959116157	-2.02146563630613		-2.08329347767498	-1.28031365349582	
TraesCS7D02G110400						0.308293075580307
TraesCS7D02G110700	-1.08672940571325				-1.29866161684245	
TraesCS7D02G110900		0.791941811465297		0.742925830075225		
TraesCS7D02G111500						0.363228527272135
TraesCS7D02G111800					-1.17170750518176	
TraesCS7D02G111900						0.464798445749295
TraesCS7D02G114400	-0.465782632152882					
TraesCS7D02G114800	-0.42409940209981				0.39389848386373	
TraesCS7D02G115300				1.67576477965086	0.529647357870982	0.636029308698412
TraesCS7D02G116700	-1.25985292051708					
TraesCS7D02G117800	1.02824422816668					
TraesCS7D02G119700	0.757400498923605					
TraesCS7D02G119800					-0.939225830761753	-1.37270120826403
TraesCS7D02G120900					-0.948009601357729	
TraesCS7D02G121100					-0.347000412198534	
TraesCS7D02G121200	0.579859445058859					
TraesCS7D02G121400						-0.689866157140441
TraesCS7D02G122600					-0.873166555996022	-1.13838586684781
TraesCS7D02G124200	0.394527161525738					
TraesCS7D02G124300	-0.618515379571299					
TraesCS7D02G124600	0.967901468345457				-1.05204836534113	-0.817562749868428
TraesCS7D02G124700	-1.5324103151149					
TraesCS7D02G125400	1.25242483822266				0.497237375219117	1.20520650926026
TraesCS7D02G125700	0.506489021395277				-0.367102513449211	
TraesCS7D02G127500					0.379131149624117	
TraesCS7D02G127600	-0.861215391171949					1.29136960373664
TraesCS7D02G128800	-0.448962886169002					
TraesCS7D02G128900	-0.422148339816801					
TraesCS7D02G129100						0.760002029592981
TraesCS7D02G129500				5.45322424849052		
TraesCS7D02G129700					-0.636013624875258	
TraesCS7D02G130800					0.795446612097085	-0.56191042067355
TraesCS7D02G131000				0.653889616299414		
TraesCS7D02G131800		0.986551831119745				
TraesCS7D02G132200	-0.304757801209099					
TraesCS7D02G132700	1.25275022319062					-0.820394138845865
TraesCS7D02G132900	0.942824802725425					-0.24933241231085
TraesCS7D02G133500	-3.53516580079531				-1.65563761022561	
TraesCS7D02G134300					-0.462903431747983	
TraesCS7D02G135800					-0.39926421963008	
TraesCS7D02G136300						0.571311171036555
TraesCS7D02G136800	0.750196202315506				-0.450287079782276	
TraesCS7D02G137200	-2.49815032649009				-0.941565797986832	1.9055198630759
TraesCS7D02G139800	-0.507611640773233				0.377659337078219	
TraesCS7D02G140200						-0.353174443603457
TraesCS7D02G140300	-0.798064145125216					
TraesCS7D02G140400						-0.362587384252331
TraesCS7D02G142000					-1.63169613287585	
TraesCS7D02G142600						0.640095061732055
TraesCS7D02G142800	0.545499582827585				0.738536179896971	
TraesCS7D02G143200	-1.78369625108656					
TraesCS7D02G143300		-0.918690248443086			0.375240912755445	
TraesCS7D02G143600	0.71738811918838				0.657537622213512	0.337035846465743
TraesCS7D02G144400	1.31510569421184					
TraesCS7D02G145000					-1.61845315340798	-1.43386775125859
TraesCS7D02G145200					0.675453041257248	
TraesCS7D02G145400						0.379956381707143
TraesCS7D02G146100					0.324046927182223	
TraesCS7D02G146300	0.723314528742898					
TraesCS7D02G146400					1.17793054238267	0.901928940031414
TraesCS7D02G146600	0.689822118388594					
TraesCS7D02G148500	-1.22356867716723					
TraesCS7D02G148600				1.41686488920717		
TraesCS7D02G148900	-0.719163958742723					0.246440597534228
TraesCS7D02G149200					-1.45168592845108	-1.97059774835895
TraesCS7D02G149800					0.215635822431569	
TraesCS7D02G150000				-0.805208340616712		
TraesCS7D02G150300	0.995882105489182					
TraesCS7D02G150500						-0.7246547574631
TraesCS7D02G150800	1.21286712126097			1.42835992565507		
TraesCS7D02G152400	0.577288097965989					
TraesCS7D02G152800					-0.828479087478317	
TraesCS7D02G153000	-0.755406094191697					
TraesCS7D02G153100	-2.36862156871201				0.769701988106898	1.30222201121325
TraesCS7D02G153300					-0.432882212980106	
TraesCS7D02G154700	-1.83431934757441					
TraesCS7D02G155100	-0.678713129385042			1.01512921774638		
TraesCS7D02G155200					0.558688157028933	
TraesCS7D02G155900	-2.22697684243321					
TraesCS7D02G156100	0.684993319214467				0.33934387457516	
TraesCS7D02G157300	-2.88670693031551					
TraesCS7D02G157500					-0.653667212561924	
TraesCS7D02G157700						0.288685280765232
TraesCS7D02G158300		1.41027972404986				
TraesCS7D02G158500				1.08251087911904		0.406323644751717
TraesCS7D02G158700	-0.797930704772491					
TraesCS7D02G158900	-0.561996379270457				0.700282948686908	0.730277123409614
TraesCS7D02G159000					1.03867612832083	0.469070605078539
TraesCS7D02G159200					0.92412763191627	
TraesCS7D02G159300	-0.605142041148375				0.824388482688433	1.01757579674494
TraesCS7D02G159500	-0.79948690066664	4.53194029649665				
TraesCS7D02G159800					0.705790202486408	
TraesCS7D02G159900		1.08048323903987		1.71925472753274	0.318799998422249	0.362129006144053
TraesCS7D02G160200					-0.661667316925134	
TraesCS7D02G160300					-0.742191639135705	
TraesCS7D02G160500				1.51144883547953		
TraesCS7D02G160600	-0.608792998395017				0.424327475264153	
TraesCS7D02G160800				0.951696114410583		
TraesCS7D02G161000	1.40608481861754					-0.224421523683958
TraesCS7D02G161100	2.10219036636659					
TraesCS7D02G161200	2.73919794141657				-5.54621413427959	-3.67895122593738
TraesCS7D02G161500						0.67971585907479
TraesCS7D02G161900					0.697557938614172	
TraesCS7D02G162100	6.73812348873504					
TraesCS7D02G162300						-0.523082127488177
TraesCS7D02G162800	0.693725824746636					
TraesCS7D02G163900						0.382990542027063
TraesCS7D02G164500					-2.88208223812783	
TraesCS7D02G166300	0.387319893690076			2.5702283327555		1.19675577112803
TraesCS7D02G167900	-0.953018445197289					
TraesCS7D02G169200	-0.372135050424176					
TraesCS7D02G169500	2.18304554000086					
TraesCS7D02G169800	-0.3674932878213				0.277943411557594	0.287639348933958
TraesCS7D02G170000					0.527686386589183	0.477912737855223
TraesCS7D02G170200	1.42821530189686					
TraesCS7D02G170400					-0.839346859745678	
TraesCS7D02G170500					-0.414046097676054	
TraesCS7D02G173000	-0.444247523943669					
TraesCS7D02G173100	-0.788867799699456	-2.7439613143296			0.556991367208387	
TraesCS7D02G173300	-1.94983204656578					2.62930480257023
TraesCS7D02G173500		-1.44819113832437				-0.61547634459181
TraesCS7D02G173600	-1.92809083741842				-0.778744458638044	
TraesCS7D02G173700	-2.62292578728832					
TraesCS7D02G173900						-0.316398986484651
TraesCS7D02G174200	0.828280953267737					-0.329923518421901
TraesCS7D02G174500	-1.70986445703304					
TraesCS7D02G174900	-0.396538009554696				-0.459799128234039	
TraesCS7D02G176200	0.958185630444408					
TraesCS7D02G176600	-0.45490265697785				0.400935075136969	0.426366808349762
TraesCS7D02G176700	0.904142097214273				0.36500797433246	
TraesCS7D02G178100	-1.76676519460424					
TraesCS7D02G178500	-1.43902880727137					
TraesCS7D02G178800	0.643224123333233				1.09532967063167	
TraesCS7D02G179700	-0.327672119748143	-0.713876363598306				
TraesCS7D02G179800					0.25259253420117	
TraesCS7D02G180200					-2.4085342651523	-2.15452333943748
TraesCS7D02G180900	2.81390497461216					-1.69403889027843
TraesCS7D02G181500		1.14263227961966		1.21861848810481		0.996512420297482
TraesCS7D02G181600					-1.10282906293568	
TraesCS7D02G182700	-1.21484717823664				-0.782792813376193	
TraesCS7D02G183000	-1.06301777049765					
TraesCS7D02G183300	0.413452194357339					
TraesCS7D02G183500	1.24630805030903					
TraesCS7D02G184300	0.749210476281941				0.593965196479736	-0.639608692596837
TraesCS7D02G184700	1.15586012461864	2.61987809237272		3.96895097576027	0.619319807326572	0.663515122147364
TraesCS7D02G185700						-0.536440105760424
TraesCS7D02G186200					0.605282904867583	
TraesCS7D02G187200	0.858335143442463					
TraesCS7D02G187600	-1.14655016982829					
TraesCS7D02G188400	-1.33476435419501					
TraesCS7D02G188800	1.60688734276663					
TraesCS7D02G189100	2.17879515838406					
TraesCS7D02G189700					-1.07216466940857	
TraesCS7D02G190000	2.12858104570717					
TraesCS7D02G190700					-0.571448284004108	-0.312563496136558
TraesCS7D02G190800	1.11116350180272				0.667413243987804	
TraesCS7D02G191200					-0.573082995209625	
TraesCS7D02G191300						0.721154903264097
TraesCS7D02G191500					-0.436528804907081	
TraesCS7D02G191600	-4.47268434109732					
TraesCS7D02G191700	0.916502938422993					-0.576696340776219
TraesCS7D02G191800	0.748925131111198					
TraesCS7D02G192200	1.51164386302252					-0.861209463869988
TraesCS7D02G193000						0.494911502073464
TraesCS7D02G193300					0.2817116207348	0.437948107502747
TraesCS7D02G194000	0.61707075129026				0.61928168324941	0.619611318886397
TraesCS7D02G194200	0.631318563647787				0.308896517162412	
TraesCS7D02G196000	0.683494718116615					-0.310283429942494
TraesCS7D02G196500					-0.750958064333522	-0.780462551166265
TraesCS7D02G196600	-0.81478782980049				-0.396937131530106	0.429752097518052
TraesCS7D02G196900					-0.564874918537151	
TraesCS7D02G197100		-0.928885941055656				
TraesCS7D02G197200	-0.68590187636366				-0.958277913268263	
TraesCS7D02G197300	-1.47298328760306					
TraesCS7D02G197500					0.958058420290622	
TraesCS7D02G197900	0.659914049814414					
TraesCS7D02G198400	-0.642801790678404					
TraesCS7D02G198500					-1.2067211698164	
TraesCS7D02G199100					-0.854520538849568	-0.750615695632101
TraesCS7D02G199300	0.370598315740287					
TraesCS7D02G199400					-1.16208617001588	-1.76158596481142
TraesCS7D02G199700						0.213850811223608
TraesCS7D02G199900		3.52631904189478	3.36400358581313	5.03622009758422		2.42550554068264
TraesCS7D02G200600	-3.21529666920998					
TraesCS7D02G200800					-0.349205235240496	0.338180857226651
TraesCS7D02G201300	-1.06689864833781					
TraesCS7D02G201400	-1.31583267292337				-4.03497723797914	
TraesCS7D02G201500	-0.433419168157297	1.76636307554896				
TraesCS7D02G201600	-1.54795177773704					
TraesCS7D02G201700					0.473002287292842	
TraesCS7D02G203100		1.5676675100204		4.89319383354844		
TraesCS7D02G203200					0.235280868396385	-0.397421064930784
TraesCS7D02G203300	0.983881399578092					
TraesCS7D02G203900	0.938211986119068					
TraesCS7D02G204000	-0.481176425727338					
TraesCS7D02G204900	-2.57615734232068			-3.4678572838966		
TraesCS7D02G205100	-1.90840623551762					
TraesCS7D02G206500					-0.733872524724968	
TraesCS7D02G206700	-0.612375242523289					
TraesCS7D02G207000	-2.88761047684432				1.19276498449439	
TraesCS7D02G207300						0.716594604317653
TraesCS7D02G207600	2.50803278549782					
TraesCS7D02G207800					0.720034449004592	
TraesCS7D02G208100	-0.552208183284811				-0.720643105614735	
TraesCS7D02G208200					0.485357232722088	
TraesCS7D02G209000	1.00589379019482				-0.644914810811235	-1.49866868083109
TraesCS7D02G209200	0.482565845899916				-0.599415396443543	
TraesCS7D02G209600	1.91360833644561					-0.598307184311948
TraesCS7D02G210600	0.752693296033113					
TraesCS7D02G210700	-0.974305907314055					
TraesCS7D02G211000					-0.844627613279953	
TraesCS7D02G211100	-0.787963838133515					
TraesCS7D02G211700		4.45422721532506	3.61318932448268	6.95445729026132		2.79671726969176
TraesCS7D02G211800				1.80024331374678	0.979830298277937	0.6358328746633
TraesCS7D02G211900					-0.273205912967188	
TraesCS7D02G212800	0.557126278254785					
TraesCS7D02G214000						0.306076936537939
TraesCS7D02G214300						-0.542763062553677
TraesCS7D02G214700	1.15377998755904					
TraesCS7D02G214900					-0.735073525260906	-0.472749524794866
TraesCS7D02G215100					-0.910920449021145	-1.38884703219241
TraesCS7D02G215200		-1.03695615164276				
TraesCS7D02G215300	0.957114793066926				1.0522438227548	
TraesCS7D02G216000	-0.371991393054503					0.373902985656544
TraesCS7D02G217100	-0.562731122232882				0.327791763097354	0.306786441783481
TraesCS7D02G217400	1.0920359059017				-2.87539581112589	
TraesCS7D02G217500	1.37503824583047				-1.55924920112403	-1.1180045315858
TraesCS7D02G218300	1.2747865500184			-2.09278175411393		
TraesCS7D02G218400	0.994451246237412				-0.96793021963794	-1.00605534830077
TraesCS7D02G219400					-1.79976651707001	
TraesCS7D02G219500	-2.54806914507724					
TraesCS7D02G220100	-0.357441219268629			2.5329837993212		
TraesCS7D02G220300	0.710424659767607					-0.402996381608849
TraesCS7D02G220500	-3.01085960218102					
TraesCS7D02G220800	-0.44192593219416					
TraesCS7D02G220900		-0.987577678100237				
TraesCS7D02G221300						0.409923192888757
TraesCS7D02G221700	-0.475325597475433					
TraesCS7D02G221800	-2.03636485159698					
TraesCS7D02G222000	-1.97148918880361					
TraesCS7D02G222100					-0.30643523636055	
TraesCS7D02G222200					-1.37592222754449	
TraesCS7D02G222700	-0.502389047921492					
TraesCS7D02G222800						0.54525224315186
TraesCS7D02G224400					0.479104557005828	-0.576818828379041
TraesCS7D02G224700	-0.563319782650526			0.675672455177422		
TraesCS7D02G224800	-0.712711818429017					
TraesCS7D02G224900	1.38994073775769				0.206009136784215	-0.476047781283055
TraesCS7D02G225100	-0.293735292684041					
TraesCS7D02G225200	-0.331922116702925					
TraesCS7D02G225500					-0.548925887080284	-0.672368193870624
TraesCS7D02G225600	2.21894749015943					
TraesCS7D02G225700	1.84978602383043				-0.385150559263995	-1.11765805477013
TraesCS7D02G226300	0.571413170550646				0.814307632836207	0.792648014131519
TraesCS7D02G226400					0.205539036180293	
TraesCS7D02G226900					0.333426941662018	
TraesCS7D02G227200					1.50955770055276	0.610312130295018
TraesCS7D02G227300	2.08531695666964				0.477564128806518	-0.353483198514939
TraesCS7D02G227400	0.551677015217681					
TraesCS7D02G228100					-2.16622195884944	-2.42438265071858
TraesCS7D02G228500	0.920534463758864					-0.866282531778687
TraesCS7D02G228600	0.810431545494122					
TraesCS7D02G228900					0.939621103236821	0.819336748876511
TraesCS7D02G230400					0.491197542622927	
TraesCS7D02G230500	1.02330100681999					
TraesCS7D02G231300	0.775508049850601					
TraesCS7D02G231600	-0.62222383987939					
TraesCS7D02G231700	-0.594183671909917					
TraesCS7D02G231800					-0.418788729017726	-0.281339541668544
TraesCS7D02G232000	0.739295512634055					
TraesCS7D02G232200	2.3309750250086					
TraesCS7D02G232300				1.56753268267094		
TraesCS7D02G232800	-0.389162944977575					
TraesCS7D02G232900	1.1279296203624					-0.280699935162783
TraesCS7D02G233100	0.384292389394829					0.725654320321022
TraesCS7D02G233800				1.41324283885179		
TraesCS7D02G233900	0.648003553652003					
TraesCS7D02G234100	-0.687530173820086					
TraesCS7D02G235000	0.429725942987109				-0.232563752123025	
TraesCS7D02G235100						-0.930389564559656
TraesCS7D02G235200	1.09841769411898					-0.621819479275227
TraesCS7D02G235700	0.369703493181308				-0.461742082632399	
TraesCS7D02G235800	-0.435708868190824					
TraesCS7D02G236300					-2.3628447821297	-0.988045373073364
TraesCS7D02G236600						1.98509058916598
TraesCS7D02G237100	0.599087543668382	-1.07326564945333		1.13539712184037	0.491330913705585	0.279389507957473
TraesCS7D02G237500					0.34275482337903	
TraesCS7D02G237700	2.17690384630542					
TraesCS7D02G239400	-2.79001107611685					
TraesCS7D02G239700						0.303353421121881
TraesCS7D02G240100	0.812493085432217				-0.392535028900351	-0.557392801455247
TraesCS7D02G240400	-1.1445586706118					
TraesCS7D02G240500					-0.20453703685809	
TraesCS7D02G240600						-0.55168387523557
TraesCS7D02G240700					0.413511130651592	0.407123435985515
TraesCS7D02G241100					-0.704360111326076	
TraesCS7D02G241200		2.8377221618934				
TraesCS7D02G241300					-0.558950810082126	-0.457784447819558
TraesCS7D02G241400					0.637302954726789	
TraesCS7D02G242500	0.988184428839654			-1.33786981967318	-1.77643925385317	-1.23463763594961
TraesCS7D02G242700				1.06441813108411		0.549497797520362
TraesCS7D02G243000					0.397933255690319	1.64537160790925
TraesCS7D02G243300	-3.26229918331232					
TraesCS7D02G243400						-0.818364271332514
TraesCS7D02G243500						-0.51501681134565
TraesCS7D02G243700	-0.75357245859271					
TraesCS7D02G243900	1.34499941777225					-0.478104783343316
TraesCS7D02G244100					0.455272600960841	-0.691016538493459
TraesCS7D02G244600						-0.639433089071842
TraesCS7D02G244800					-0.538592111968418	
TraesCS7D02G245000	1.87743604690792					
TraesCS7D02G245500					-0.848037562412449	
TraesCS7D02G245900	0.463842179490335				-0.156695431044312	
TraesCS7D02G246400					0.404446534975302	
TraesCS7D02G246600	5.32832923203194					
TraesCS7D02G246700	0.606641487526682			1.29407173131991	0.566694526370924	
TraesCS7D02G247600	1.76427142150486					-0.55624023244051
TraesCS7D02G247800				1.72322157264097		
TraesCS7D02G248000	-0.687838142472502					
TraesCS7D02G248500	-1.23428766935069					
TraesCS7D02G248600						-0.535659888142102
TraesCS7D02G248900	-0.411736081421875					
TraesCS7D02G249100					-0.352650810646549	
TraesCS7D02G249200	1.90057582775999					
TraesCS7D02G249300	0.518374894302362					0.552921338440077
TraesCS7D02G249600	1.02272972681024					
TraesCS7D02G250100	-0.330484321864351					
TraesCS7D02G250500					0.324397028208311	
TraesCS7D02G251000					0.717907973761232	0.807485028541835
TraesCS7D02G251300	-0.651974100580506				0.386185749268314	0.468372411209756
TraesCS7D02G251400						1.04637892200527
TraesCS7D02G252200	-0.410612904626229					0.228559242543222
TraesCS7D02G252400	-1.38550163789116					
TraesCS7D02G253100					0.441060694780067	
TraesCS7D02G253600					0.747302418700647	
TraesCS7D02G253900						0.679121465131189
TraesCS7D02G254000	0.475450764857742					
TraesCS7D02G254100	1.4302084062917				-1.47747932093666	
TraesCS7D02G256300	2.13527888464998					
TraesCS7D02G257300					-0.710392590230152	-0.518204731815133
TraesCS7D02G257700		1.4067978787448		1.92912815173076		
